,Unnamed: 0,pred,pred_high,pred_low,dif4,sigma_dif4,dif4_high,dif4_low,dif4_median,match4,sigma_match4,match4_high,match4_low,match4_median,spectrum4,dif5,sigma_dif5,dif5_high,dif5_low,dif5_median,match5,sigma_match5,match5_high,match5_low,match5_median,spectrum5,dif6,sigma_dif6,dif6_high,dif6_low,dif6_median,match6,sigma_match6,match6_high,match6_low,match6_median,spectrum6,dif7,sigma_dif7,dif7_high,dif7_low,dif7_median,match7,sigma_match7,match7_high,match7_low,match7_median,spectrum7
42,42,2800958.8899267656,1667590.1612077372,3953270.424971297,0.0,0.0,0.0,0.0,0.0,460137.73142082203,0.0,460137.73142082203,460137.73142082203,460137.73142082203,460137.73142082203,0.0,0.0,0.0,0.0,0.0,533704.1888581425,0.0,533704.1888581425,533704.1888581425,533704.1888581425,533704.1888581425,0.0,0.0,0.0,0.0,0.0,471064.4076411123,0.0,471064.4076411123,471064.4076411123,471064.4076411123,471064.4076411123,0.0,0.0,0.0,0.0,0.0,397339.15074864717,0.0,397339.15074864717,397339.15074864717,397339.15074864717,397339.15074864717
43,43,3079908.76983845,1745298.9857839004,4416103.812817283,0.0,0.0,0.0,0.0,0.0,532539.5791919975,0.0,532539.5791919975,532539.5791919975,532539.5791919975,532539.5791919975,0.0,0.0,0.0,0.0,0.0,617477.8234769343,0.0,617477.8234769343,617477.8234769343,617477.8234769343,617477.8234769343,0.0,0.0,0.0,0.0,0.0,527036.6766175785,0.0,527036.6766175785,527036.6766175785,527036.6766175785,527036.6766175785,0.0,0.0,0.0,0.0,0.0,466403.5035424982,0.0,466403.5035424982,466403.5035424982,466403.5035424982,466403.5035424982
44,44,3229021.1637889436,1772941.5627831526,4460100.857367122,0.0,0.0,0.0,0.0,0.0,626592.4607634376,0.0,626592.4607634376,626592.4607634376,626592.4607634376,626592.4607634376,0.0,0.0,0.0,0.0,0.0,720761.2683297287,0.0,720761.2683297287,720761.2683297287,720761.2683297287,720761.2683297287,0.0,0.0,0.0,0.0,0.0,595930.3650643672,0.0,595930.3650643672,595930.3650643672,595930.3650643672,595930.3650643672,0.0,0.0,0.0,0.0,0.0,556784.091663982,0.0,556784.091663982,556784.091663982,556784.091663982,556784.091663982
45,45,3229635.439670732,1714790.973820777,4785559.780274248,0.0,0.0,0.0,0.0,0.0,748882.4828986212,0.0,748882.4828986212,748882.4828986212,748882.4828986212,748882.4828986212,0.0,0.0,0.0,0.0,0.0,848045.2363245698,0.0,848045.2363245698,848045.2363245698,848045.2363245698,848045.2363245698,0.0,0.0,0.0,0.0,0.0,681317.8073667458,0.0,681317.8073667458,681317.8073667458,681317.8073667458,681317.8073667458,0.0,0.0,0.0,0.0,0.0,675255.4756442829,0.0,675255.4756442829,675255.4756442829,675255.4756442829,675255.4756442829
46,46,3056163.5081143514,1600928.9700425658,4485073.482953947,0.0,0.0,0.0,0.0,0.0,906404.6487022027,0.0,906404.6487022027,906404.6487022027,906404.6487022027,906404.6487022027,0.0,0.0,0.0,0.0,0.0,1003864.8249476464,0.0,1003864.8249476464,1003864.8249476464,1003864.8249476464,1003864.8249476464,0.0,0.0,0.0,0.0,0.0,786977.9605892191,0.0,786977.9605892191,786977.9605892191,786977.9605892191,786977.9605892191,0.0,0.0,0.0,0.0,0.0,829052.5092613057,0.0,829052.5092613057,829052.5092613057,829052.5092613057,829052.5092613057
47,47,2749704.9709275914,1480259.7320924918,3927074.7764462256,0.0,0.0,0.0,0.0,0.0,1105523.5749449085,0.0,1105523.5749449085,1105523.5749449085,1105523.5749449085,1105523.5749449085,0.0,0.0,0.0,0.0,0.0,1192180.6501959227,0.0,1192180.6501959227,1192180.6501959227,1192180.6501959227,1192180.6501959227,0.0,0.0,0.0,0.0,0.0,916345.8837866936,0.0,916345.8837866936,916345.8837866936,916345.8837866936,916345.8837866936,0.0,0.0,0.0,0.0,0.0,1024753.7685089726,0.0,1024753.7685089726,1024753.7685089726,1024753.7685089726,1024753.7685089726
48,48,2370746.307593884,1368513.6064297017,3333040.680213595,0.0,0.0,0.0,0.0,0.0,1350692.1940585952,0.0,1350692.1940585952,1350692.1940585952,1350692.1940585952,1350692.1940585952,0.0,0.0,0.0,0.0,0.0,1415650.6234389732,0.0,1415650.6234389732,1415650.6234389732,1415650.6234389732,1415650.6234389732,0.0,0.0,0.0,0.0,0.0,1071808.9916815495,0.0,1071808.9916815495,1071808.9916815495,1071808.9916815495,1071808.9916815495,0.0,0.0,0.0,0.0,0.0,1266913.7024805602,0.0,1266913.7024805602,1266913.7024805602,1266913.7024805602,1266913.7024805602
49,49,1987285.5323078828,1223922.9001537685,2754119.9165330557,0.0,0.0,0.0,0.0,0.0,1643295.949116886,0.0,1643295.949116886,1643295.949116886,1643295.949116886,1643295.949116886,0.0,0.0,0.0,0.0,0.0,1674915.261924253,0.0,1674915.261924253,1674915.261924253,1674915.261924253,1674915.261924253,0.0,0.0,0.0,0.0,0.0,1254041.2918363283,0.0,1254041.2918363283,1254041.2918363283,1254041.2918363283,1254041.2918363283,0.0,0.0,0.0,0.0,0.0,1556850.4821786266,0.0,1556850.4821786266,1556850.4821786266,1556850.4821786266,1556850.4821786266
50,50,1650914.517550959,1084017.1831819986,2257607.7941952944,0.0,0.0,0.0,0.0,0.0,1980924.538104896,0.0,1980924.538104896,1980924.538104896,1980924.538104896,1980924.538104896,0.0,0.0,0.0,0.0,0.0,1967999.791577136,0.0,1967999.791577136,1967999.791577136,1967999.791577136,1967999.791577136,0.0,0.0,0.0,0.0,0.0,1461535.8179990563,0.0,1461535.8179990563,1461535.8179990563,1461535.8179990563,1461535.8179990563,0.0,0.0,0.0,0.0,0.0,1891886.519371494,0.0,1891886.519371494,1891886.519371494,1891886.519371494,1891886.519371494
51,51,1372948.859902864,963220.0072812436,1842741.3316294216,0.0,0.0,0.0,0.0,0.0,2357138.843865856,0.0,2357138.843865856,2357138.843865856,2357138.843865856,2357138.843865856,0.0,0.0,0.0,0.0,0.0,2289997.529809921,0.0,2289997.529809921,2289997.529809921,2289997.529809921,2289997.529809921,0.0,0.0,0.0,0.0,0.0,1690442.5116332911,0.0,1690442.5116332911,1690442.5116332911,1690442.5116332911,1690442.5116332911,0.0,0.0,0.0,0.0,0.0,2265150.318400523,0.0,2265150.318400523,2265150.318400523,2265150.318400523,2265150.318400523
52,52,1145748.0015479922,815816.3113779114,1492574.9078445057,0.0,0.0,0.0,0.0,0.0,2761699.227312753,0.0,2761699.227312753,2761699.227312753,2761699.227312753,2761699.227312753,0.0,0.0,0.0,0.0,0.0,2633133.1137731904,0.0,2633133.1137731904,2633133.1137731904,2633133.1137731904,2633133.1137731904,0.0,0.0,0.0,0.0,0.0,1934738.384936304,0.0,1934738.384936304,1934738.384936304,1934738.384936304,1934738.384936304,0.0,0.0,0.0,0.0,0.0,2665934.287238572,0.0,2665934.287238572,2665934.287238572,2665934.287238572,2665934.287238572
53,53,959662.7540493127,706329.5466323331,1220853.332408266,0.0,0.0,0.0,0.0,0.0,3181236.3107896917,0.0,3181236.3107896917,3181236.3107896917,3181236.3107896917,3181236.3107896917,0.0,0.0,0.0,0.0,0.0,2987154.195466952,0.0,2987154.195466952,2987154.195466952,2987154.195466952,2987154.195466952,0.0,0.0,0.0,0.0,0.0,2186621.910111532,0.0,2186621.910111532,2186621.910111532,2186621.910111532,2186621.910111532,0.0,0.0,0.0,0.0,0.0,3080507.9222991206,0.0,3080507.9222991206,3080507.9222991206,3080507.9222991206,3080507.9222991206
54,54,808265.3922563395,615318.2007025393,990649.3091978036,0.0,0.0,0.0,0.0,0.0,3600292.870738872,0.0,3600292.870738872,3600292.870738872,3600292.870738872,3600292.870738872,0.0,0.0,0.0,0.0,0.0,3339992.939713433,0.0,3339992.939713433,3339992.939713433,3339992.939713433,3339992.939713433,0.0,0.0,0.0,0.0,0.0,2437094.9052807633,0.0,2437094.9052807633,2437094.9052807633,2437094.9052807633,2437094.9052807633,0.0,0.0,0.0,0.0,0.0,3493227.434642485,0.0,3493227.434642485,3493227.434642485,3493227.434642485,3493227.434642485
55,55,684329.1359745625,542205.0676706602,832296.6339906917,0.0,0.0,0.0,0.0,0.0,4002525.3132607914,0.0,4002525.3132607914,4002525.3132607914,4002525.3132607914,4002525.3132607914,0.0,0.0,0.0,0.0,0.0,3678586.2591118636,0.0,3678586.2591118636,3678586.2591118636,3678586.2591118636,3678586.2591118636,0.0,0.0,0.0,0.0,0.0,2676669.6534478893,0.0,2676669.6534478893,2676669.6534478893,2676669.6534478893,2676669.6534478893,0.0,0.0,0.0,0.0,0.0,3887777.667217482,0.0,3887777.667217482,3887777.667217482,3887777.667217482,3887777.667217482
56,56,583032.9940397289,470445.37200151174,705746.3593163355,0.0,0.0,0.0,0.0,0.0,4371824.494569278,0.0,4371824.494569278,4371824.494569278,4371824.494569278,4371824.494569278,0.0,0.0,0.0,0.0,0.0,3989744.9491735115,0.0,3989744.9491735115,3989744.9491735115,3989744.9491735115,3989744.9491735115,0.0,0.0,0.0,0.0,0.0,2896022.792134064,0.0,2896022.792134064,2896022.792134064,2896022.792134064,2896022.792134064,0.0,0.0,0.0,0.0,0.0,4248356.826445743,0.0,4248356.826445743,4248356.826445743,4248356.826445743,4248356.826445743
57,57,500411.3566691053,407803.8691748035,600893.3163334205,0.0,0.0,0.0,0.0,0.0,4693298.18119817,0.0,4693298.18119817,4693298.18119817,4693298.18119817,4693298.18119817,0.0,0.0,0.0,0.0,0.0,4261014.469186451,0.0,4261014.469186451,4261014.469186451,4261014.469186451,4261014.469186451,0.0,0.0,0.0,0.0,0.0,3086542.6384408684,0.0,3086542.6384408684,3086542.6384408684,3086542.6384408684,3086542.6384408684,0.0,0.0,0.0,0.0,0.0,4560611.049695473,0.0,4560611.049695473,4560611.049695473,4560611.049695473,4560611.049695473
58,58,432708.07536049717,354533.6126408685,520750.2035491243,0.0,0.0,0.0,0.0,0.0,4954010.2849690085,0.0,4954010.2849690085,4954010.2849690085,4954010.2849690085,4954010.2849690085,0.0,0.0,0.0,0.0,0.0,4481394.402402381,0.0,4481394.402402381,4481394.402402381,4481394.402402381,4481394.402402381,0.0,0.0,0.0,0.0,0.0,3240758.4275710983,0.0,3240758.4275710983,3240758.4275710983,3240758.4275710983,3240758.4275710983,0.0,0.0,0.0,0.0,0.0,4812269.398064112,0.0,4812269.398064112,4812269.398064112,4812269.398064112,4812269.398064112
59,59,376911.7675125166,308233.0132647397,453607.1867158529,0.0,0.0,0.0,0.0,0.0,5143447.905109303,0.0,5143447.905109303,5143447.905109303,5143447.905109303,5143447.905109303,0.0,0.0,0.0,0.0,0.0,4641862.186111899,0.0,4641862.186111899,4641862.186111899,4641862.186111899,4641862.186111899,0.0,0.0,0.0,0.0,0.0,3352616.396973735,0.0,3352616.396973735,3352616.396973735,3352616.396973735,3352616.396973735,0.0,0.0,0.0,0.0,0.0,4993529.921872433,0.0,4993529.921872433,4993529.921872433,4993529.921872433,4993529.921872433
60,60,330617.5386656473,268098.40501777694,398064.3431874043,0.0,0.0,0.0,0.0,0.0,5253817.13824966,0.0,5253817.13824966,5253817.13824966,5253817.13824966,5253817.13824966,0.0,0.0,0.0,0.0,0.0,4735733.761731003,0.0,4735733.761731003,4735733.761731003,4735733.761731003,4735733.761731003,0.0,0.0,0.0,0.0,0.0,3417640.634925505,0.0,3417640.634925505,3417640.634925505,3417640.634925505,3417640.634925505,0.0,0.0,0.0,0.0,0.0,5097349.3190891035,0.0,5097349.3190891035,5097349.3190891035,5097349.3190891035,5097349.3190891035
61,61,291937.1785270355,236573.65474932012,350374.89892835764,0.0,0.0,0.0,0.0,0.0,5280285.051002638,0.0,5280285.051002638,5280285.051002638,5280285.051002638,5280285.051002638,0.0,0.0,0.0,0.0,0.0,4758896.772334408,0.0,4758896.772334408,4758896.772334408,4758896.772334408,4758896.772334408,0.0,0.0,0.0,0.0,0.0,3433064.5668156687,0.0,3433064.5668156687,3433064.5668156687,3433064.5668156687,3433064.5668156687,0.0,0.0,0.0,0.0,0.0,5119669.138300496,0.0,5119669.138300496,5119669.138300496,5119669.138300496,5119669.138300496
62,62,259375.51186649085,210093.82591708645,311684.19229988643,0.0,0.0,0.0,0.0,0.0,5221227.755632438,0.0,5221227.755632438,5221227.755632438,5221227.755632438,5221227.755632438,0.0,0.0,0.0,0.0,0.0,4709987.225719087,0.0,4709987.225719087,4709987.225719087,4709987.225719087,4709987.225719087,0.0,0.0,0.0,0.0,0.0,3397969.3117752606,0.0,3397969.3117752606,3397969.3117752606,3397969.3117752606,3397969.3117752606,0.0,0.0,0.0,0.0,0.0,5059569.946206763,0.0,5059569.946206763,5059569.946206763,5059569.946206763,5059569.946206763
63,63,231753.89102171268,188965.02991170657,279335.4029786204,0.0,0.0,0.0,0.0,0.0,5078430.3950053835,0.0,5078430.3950053835,5078430.3950053835,5078430.3950053835,5078430.3950053835,0.0,0.0,0.0,0.0,0.0,4590499.7754345685,0.0,4590499.7754345685,4590499.7754345685,4590499.7754345685,4590499.7754345685,0.0,0.0,0.0,0.0,0.0,3313368.0009531,0.0,3313368.0009531,3313368.0009531,3313368.0009531,3313368.0009531,0.0,0.0,0.0,0.0,0.0,4919348.947176136,0.0,4919348.947176136,4919348.947176136,4919348.947176136,4919348.947176136
64,64,208153.13816123112,170219.3302654589,250048.7367888364,0.0,0.0,0.0,0.0,0.0,4857134.922004406,0.0,4857134.922004406,4857134.922004406,4857134.922004406,4857134.922004406,0.0,0.0,0.0,0.0,0.0,4404779.117602127,0.0,4404779.117602127,4404779.117602127,4404779.117602127,4404779.117602127,0.0,0.0,0.0,0.0,0.0,3182241.652251844,0.0,3182241.652251844,3182241.652251844,3182241.652251844,3182241.652251844,0.0,0.0,0.0,0.0,0.0,4704456.664229863,0.0,4704456.664229863,4704456.664229863,4704456.664229863,4704456.664229863
65,65,187857.39805256086,155029.98247224596,223816.50309228254,0.0,0.0,0.0,0.0,0.0,4565891.46707028,0.0,4565891.46707028,4565891.46707028,4565891.46707028,4565891.46707028,0.0,0.0,0.0,0.0,0.0,4159872.988949074,0.0,4159872.988949074,4159872.988949074,4159872.988949074,4159872.988949074,0.0,0.0,0.0,0.0,0.0,3009494.7242675275,0.0,3009494.7242675275,3009494.7242675275,3009494.7242675275,3009494.7242675275,0.0,0.0,0.0,0.0,0.0,4423332.942448482,0.0,4423332.942448482,4423332.942448482,4423332.942448482,4423332.942448482
66,66,170292.45211351715,141831.1702741334,201987.44328585613,0.0,0.0,0.0,0.0,0.0,4216326.581557365,0.0,4216326.581557365,4216326.581557365,4216326.581557365,4216326.581557365,0.0,0.0,0.0,0.0,0.0,3865270.076264144,0.0,3865270.076264144,3865270.076264144,3865270.076264144,3865270.076264144,0.0,0.0,0.0,0.0,0.0,2801795.01072556,0.0,2801795.01072556,2801795.01072556,2801795.01072556,2801795.01072556,0.0,0.0,0.0,0.0,0.0,4087183.869678297,0.0,4087183.869678297,4087183.869678297,4087183.869678297,4087183.869678297
67,67,154984.55514282786,129906.44447823965,183182.54302188253,0.0,0.0,0.0,0.0,0.0,3822777.7922776295,0.0,3822777.7922776295,3822777.7922776295,3822777.7922776295,3822777.7922776295,0.0,0.0,0.0,0.0,0.0,3532495.296579115,0.0,3532495.296579115,3532495.296579115,3532495.296579115,3532495.296579115,0.0,0.0,0.0,0.0,0.0,2567338.5923627475,0.0,2567338.5923627475,2567338.5923627475,2567338.5923627475,2567338.5923627475,0.0,0.0,0.0,0.0,0.0,3709658.441382764,0.0,3709658.441382764,3709658.441382764,3709658.441382764,3709658.441382764
68,68,141557.69141769712,119387.65259606748,165789.8000186671,0.0,0.0,0.0,0.0,0.0,3401620.0042474307,0.0,3401620.0042474307,3401620.0042474307,3401620.0042474307,3401620.0042474307,0.0,0.0,0.0,0.0,0.0,3174510.9612046387,0.0,3174510.9612046387,3174510.9612046387,3174510.9612046387,3174510.9612046387,0.0,0.0,0.0,0.0,0.0,2315485.049887273,0.0,2315485.049887273,2315485.049887273,2315485.049887273,2315485.049887273,0.0,0.0,0.0,0.0,0.0,3306271.580347859,0.0,3306271.580347859,3306271.580347859,3306271.580347859,3306271.580347859
69,69,129714.37259215873,110285.8460825594,150627.0962285112,0.0,0.0,0.0,0.0,0.0,2970229.7818900533,0.0,2970229.7818900533,2970229.7818900533,2970229.7818900533,2970229.7818900533,0.0,0.0,0.0,0.0,0.0,2804994.40883022,0.0,2804994.40883022,2804994.40883022,2804994.40883022,2804994.40883022,0.0,0.0,0.0,0.0,0.0,2056220.281663483,0.0,2056220.281663483,2056220.281663483,2056220.281663483,2056220.281663483,0.0,0.0,0.0,0.0,0.0,2893489.8937031114,0.0,2893489.8937031114,2893489.8937031114,2893489.8937031114,2893489.8937031114
70,70,119213.01928127381,101678.62419112406,136843.35069273564,0.0,0.0,0.0,0.0,0.0,2545709.3380964976,0.0,2545709.3380964976,2545709.3380964976,2545709.3380964976,2545709.3380964976,0.0,0.0,0.0,0.0,0.0,2437496.598989005,0.0,2437496.598989005,2437496.598989005,2437496.598989005,2437496.598989005,0.0,0.0,0.0,0.0,0.0,1799465.9241021962,0.0,1799465.9241021962,1799465.9241021962,1799465.9241021962,1799465.9241021962,0.0,0.0,0.0,0.0,0.0,2487536.8088678187,0.0,2487536.8088678187,2487536.8088678187,2487536.8088678187,2487536.8088678187
71,71,109855.9166476432,94749.90544478931,125976.13333303787,0.0,0.0,0.0,0.0,0.0,2143546.910897865,0.0,2143546.910897865,2143546.910897865,2143546.910897865,2143546.910897865,0.0,0.0,0.0,0.0,0.0,2084499.3393003203,0.0,2084499.3393003203,2084499.3393003203,2084499.3393003203,2084499.3393003203,0.0,0.0,0.0,0.0,0.0,1554304.0928244526,0.0,1554304.0928244526,1554304.0928244526,1554304.0928244526,1554304.0928244526,0.0,0.0,0.0,0.0,0.0,2103090.96327229,0.0,2103090.96327229,2103090.96327229,2103090.96327229,2103090.96327229
72,72,101479.7951944966,87663.06495637477,115476.56350758,0.0,0.0,0.0,0.0,0.0,1776400.8337988963,0.0,1776400.8337988963,1776400.8337988963,1776400.8337988963,1776400.8337988963,0.0,0.0,0.0,0.0,0.0,1756537.8108429846,0.0,1756537.8108429846,1756537.8108429846,1756537.8108429846,1756537.8108429846,0.0,0.0,0.0,0.0,0.0,1328267.3193432856,0.0,1328267.3193432856,1328267.3193432856,1328267.3193432856,1328267.3193432856,0.0,0.0,0.0,0.0,0.0,1752082.3911619312,0.0,1752082.3911619312,1752082.3911619312,1752082.3911619312,1752082.3911619312
73,73,93948.59212695973,81239.13047714675,106809.97766776779,0.0,0.0,0.0,0.0,0.0,1453147.799450094,0.0,1453147.799450094,1453147.799450094,1453147.799450094,1453147.799450094,0.0,0.0,0.0,0.0,0.0,1461499.9854298763,0.0,1461499.9854298763,1461499.9854298763,1461499.9854298763,1461499.9854298763,0.0,0.0,0.0,0.0,0.0,1126770.726600441,0.0,1126770.726600441,1126770.726600441,1126770.726600441,1126770.726600441,0.0,0.0,0.0,0.0,0.0,1442774.2818296012,0.0,1442774.2818296012,1442774.2818296012,1442774.2818296012,1442774.2818296012
74,74,87148.03284305683,75890.14590640935,98877.43308958152,0.0,0.0,0.0,0.0,0.0,1178361.1586189752,0.0,1178361.1586189752,1178361.1586189752,1178361.1586189752,1178361.1586189752,0.0,0.0,0.0,0.0,0.0,1204225.5079993024,0.0,1204225.5079993024,1204225.5079993024,1204225.5079993024,1204225.5079993024,0.0,0.0,0.0,0.0,0.0,952758.4902561707,0.0,952758.4902561707,952758.4902561707,952758.4902561707,952758.4902561707,0.0,0.0,0.0,0.0,0.0,1179298.4702779609,0.0,1179298.4702779609,1179298.4702779609,1179298.4702779609,1179298.4702779609
75,75,80981.58960870943,70758.30455596362,91836.61125345726,0.0,0.0,0.0,0.0,0.0,952391.2238026309,0.0,952391.2238026309,952391.2238026309,952391.2238026309,952391.2238026309,0.0,0.0,0.0,0.0,0.0,986466.2472675393,0.0,986466.2472675393,986466.2472675393,986466.2472675393,986466.2472675393,0.0,0.0,0.0,0.0,0.0,806722.4071915417,0.0,806722.4071915417,806722.4071915417,806722.4071915417,806722.4071915417,0.0,0.0,0.0,0.0,0.0,961745.0477162077,0.0,961745.0477162077,961745.0477162077,961745.0477162077,961745.0477162077
76,76,75367.45208218144,65852.52163104159,86000.58478172282,0.0,0.0,0.0,0.0,0.0,771975.3018533016,0.0,771975.3018533016,771975.3018533016,771975.3018533016,771975.3018533016,0.0,0.0,0.0,0.0,0.0,807159.7874469445,0.0,807159.7874469445,807159.7874469445,807159.7874469445,807159.7874469445,0.0,0.0,0.0,0.0,0.0,687068.289924246,0.0,687068.289924246,687068.289924246,687068.289924246,687068.289924246,0.0,0.0,0.0,0.0,0.0,786818.9269343144,0.0,786818.9269343144,786818.9269343144,786818.9269343144,786818.9269343144
77,77,70236.1471205707,61102.82088960918,79996.1320010304,0.0,0.0,0.0,0.0,0.0,631282.4725579099,0.0,631282.4725579099,631282.4725579099,631282.4725579099,631282.4725579099,0.0,0.0,0.0,0.0,0.0,663011.1166581691,0.0,663011.1166581691,663011.1166581691,663011.1166581691,663011.1166581691,0.0,0.0,0.0,0.0,0.0,590695.1008010946,0.0,590695.1008010946,590695.1008010946,590695.1008010946,590695.1008010946,0.0,0.0,0.0,0.0,0.0,648943.4233608426,0.0,648943.4233608426,648943.4233608426,648943.4233608426,648943.4233608426
78,78,65528.61416590688,56750.75915870057,74819.81703523576,0.0,0.0,0.0,0.0,0.0,523205.80455666146,0.0,523205.80455666146,523205.80455666146,523205.80455666146,523205.80455666146,0.0,0.0,0.0,0.0,0.0,549287.6318679275,0.0,549287.6318679275,549287.6318679275,549287.6318679275,549287.6318679275,0.0,0.0,0.0,0.0,0.0,513704.9612396316,0.0,513704.9612396316,513704.9612396316,513704.9612396316,513704.9612396316,0.0,0.0,0.0,0.0,0.0,541551.1593185322,0.0,541551.1593185322,541551.1593185322,541551.1593185322,541551.1593185322
79,79,61192.452039983065,52723.77058085199,70531.05847265448,0.0,0.0,0.0,0.0,0.0,440596.4685905971,0.0,440596.4685905971,440596.4685905971,440596.4685905971,440596.4685905971,0.0,0.0,0.0,0.0,0.0,460654.40293895506,0.0,460654.40293895506,460654.40293895506,460654.40293895506,460654.40293895506,0.0,0.0,0.0,0.0,0.0,452112.6047561068,0.0,452112.6047561068,452112.6047561068,452112.6047561068,452112.6047561068,0.0,0.0,0.0,0.0,0.0,458207.538817245,0.0,458207.538817245,458207.538817245,458207.538817245,458207.538817245
80,80,57181.222358915045,49400.178300926615,65703.92047061076,0.0,0.0,0.0,0.0,0.0,377163.8001282971,0.0,377163.8001282971,377163.8001282971,377163.8001282971,377163.8001282971,0.0,0.0,0.0,0.0,0.0,391894.2253998535,0.0,391894.2253998535,391894.2253998535,391894.2253998535,391894.2253998535,0.0,0.0,0.0,0.0,0.0,402370.5365813901,0.0,402370.5365813901,402370.5365813901,402370.5365813901,402370.5365813901,0.0,0.0,0.0,0.0,0.0,393342.7841309547,0.0,393342.7841309547,393342.7841309547,393342.7841309547,393342.7841309547
